"date","inspection_type","score","facility_name","address1","address2","facility_id","inspection_id_tag"
"09/29/2022","ROUTINE INSPECTION","100%","TWIN OAKS PRESBYTERIAN CHURCH & SCHOOL","1230 BIG BEND RD","SAINT LOUIS, MO 63021","FA0006453","DAAP9BF9Q"
"03/29/2022","ROUTINE INSPECTION","100%","TWIN OAKS PRESBYTERIAN CHURCH & SCHOOL","1230 BIG BEND RD","SAINT LOUIS, MO 63021","FA0006453","DARBFE3MM"
"08/05/2024","ROUTINE INSPECTION","98%","TWIN PEAKS","2351 MAPLEWOOD COMMONS DR","SAINT LOUIS, MO 63143","FA0010999","DA7KH7OMZ"
"05/24/2024","2ND FOLLOW UP INSPECTION","100%","TWIN PEAKS","2351 MAPLEWOOD COMMONS DR","SAINT LOUIS, MO 63143","FA0010999","DAST8OYKE"
"05/01/2024","FOLLOW UP INSPECTION","95%","TWIN PEAKS","2351 MAPLEWOOD COMMONS DR","SAINT LOUIS, MO 63143","FA0010999","DARSI0OYS"
"04/12/2024","ROUTINE INSPECTION","92%","TWIN PEAKS","2351 MAPLEWOOD COMMONS DR","SAINT LOUIS, MO 63143","FA0010999","DAYM7RWTD"
"10/10/2023","ROUTINE INSPECTION","96%","TWIN PEAKS","2351 MAPLEWOOD COMMONS DR","SAINT LOUIS, MO 63143","FA0010999","DAPFTK0XD"
"09/20/2023","FOLLOW UP INSPECTION","96%","TWIN PEAKS","2351 MAPLEWOOD COMMONS DR","SAINT LOUIS, MO 63143","FA0010999","DAKQUURVB"
"07/27/2023","ROUTINE INSPECTION","94%","TWIN PEAKS","2351 MAPLEWOOD COMMONS DR","SAINT LOUIS, MO 63143","FA0010999","DAY3WWTIY"
"09/18/2024","ROUTINE INSPECTION","99%","TWISTED CAFE","8109A OLIVE BLVD","UNIVERSITY CITY, MO 63130","FA0011229","DAVNHUFCF"
"11/07/2024","ROUTINE INSPECTION","98%","TWISTED ROLLS CHIMNEY CAKE","14640 MANCHESTER RD","SAINT LOUIS, MO 63011","FA0010532","DAWFL1YMO"
"05/06/2024","ROUTINE INSPECTION","98%","TWISTED ROLLS CHIMNEY CAKE","14640 MANCHESTER RD","SAINT LOUIS, MO 63011","FA0010532","DAWVZAMKC"
"01/09/2024","FOLLOW UP INSPECTION","100%","TWISTED ROLLS CHIMNEY CAKE","14640 MANCHESTER RD","SAINT LOUIS, MO 63011","FA0010532","DA8UVDTGB"
"11/20/2023","ROUTINE INSPECTION","93%","TWISTED ROLLS CHIMNEY CAKE","14640 MANCHESTER RD","SAINT LOUIS, MO 63011","FA0010532","DAY7O5EJK"
"12/10/2024","ROUTINE INSPECTION","98%","TWISTED TREE","10701 WATSON RD","SUNSET HILLS, MO 63127","FA0007428","DAXFMAO70"
"07/10/2024","ROUTINE INSPECTION","96%","TWISTED TREE","10701 WATSON RD","SUNSET HILLS, MO 63127","FA0007428","DAABMEZXU"
"02/02/2024","ROUTINE INSPECTION","98%","TWISTED TREE","10701 WATSON RD","SUNSET HILLS, MO 63127","FA0007428","DAZMDCKK7"
"09/21/2023","ROUTINE INSPECTION","99%","TWISTED TREE","10701 WATSON RD","SUNSET HILLS, MO 63127","FA0007428","DALP6HRWO"
"04/28/2023","ROUTINE INSPECTION","95%","TWISTED TREE","10701 WATSON RD","SUNSET HILLS, MO 63127","FA0007428","DACEGI03V"
"09/08/2022","ROUTINE INSPECTION","99%","TWISTED TREE","10701 WATSON RD","SUNSET HILLS, MO 63127","FA0007428","DASTNILSH"
"03/10/2022","ROUTINE INSPECTION","99%","TWISTED TREE","10701 WATSON RD","SUNSET HILLS, MO 63127","FA0007428","DAJTZOGYL"
"12/10/2024","FOLLOW UP INSPECTION","100%","TWISTERS LOUNGE","3602 ADIE RD","SAINT ANN, MO 63074-2414","FA0003705","DAK01WERG"
"11/27/2024","ROUTINE INSPECTION","96%","TWISTERS LOUNGE","3602 ADIE RD","SAINT ANN, MO 63074-2414","FA0003705","DA1F60VO5"
"11/27/2023","ROUTINE INSPECTION","96%","TWISTERS LOUNGE","3602 ADIE RD","SAINT ANN, MO 63074-2414","FA0003705","DAGLXQFQQ"
"09/20/2022","ROUTINE INSPECTION","97%","TWISTERS LOUNGE","3602 ADIE RD","SAINT ANN, MO 63074-2414","FA0003705","DAVM1PKUY"
"10/18/2024","ROUTINE INSPECTION","98%","TWO MIKE'S CATERING","4850 FORMAN RD","SAINT LOUIS, MO 63123","FA0009544","DA0LYSIJ8"
"05/31/2024","ROUTINE INSPECTION","99%","TWO MIKE'S CATERING","4850 FORMAN RD","SAINT LOUIS, MO 63123","FA0009544","DABR9TCCP"
"11/14/2023","ROUTINE INSPECTION","98%","TWO MIKE'S CATERING","4850 FORMAN RD","SAINT LOUIS, MO 63123","FA0009544","DAKQHZ64I"
"05/16/2023","ROUTINE INSPECTION","99%","TWO MIKE'S CATERING","4850 FORMAN RD","SAINT LOUIS, MO 63123","FA0009544","DAEYKI00Y"
"11/09/2022","ROUTINE INSPECTION","99%","TWO MIKE'S CATERING","4850 FORMAN RD","SAINT LOUIS, MO 63123","FA0009544","DABAPQHOJ"
"05/17/2024","ROUTINE INSPECTION","100%","U G COMMISSARY","4200 BONFILS","BRIDGETON, MO 63044","FA0009056","DAOVCBYAT"
"04/10/2023","ROUTINE INSPECTION","100%","U G COMMISSARY","4200 BONFILS","BRIDGETON, MO 63044","FA0009056","DAT6MPZ6H"
"02/22/2023","FOLLOW UP INSPECTION","100%","U G COMMISSARY","4200 BONFILS","BRIDGETON, MO 63044","FA0009056","DA40FBI3D"
"11/02/2022","ROUTINE INSPECTION","100%","U G COMMISSARY","4200 BONFILS","BRIDGETON, MO 63044","FA0009056","DA8ZXATVL"
"12/18/2024","ROUTINE INSPECTION","93%","UKRAFT CAFE AND SMOOTHIE EXCHANGE","14888 CLAYTON RD","CHESTERFIELD, MO 63017","FA0010195","DA4A6X8MA"
"03/14/2024","ROUTINE INSPECTION","96%","UKRAFT CAFE AND SMOOTHIE EXCHANGE","14888 CLAYTON RD","CHESTERFIELD, MO 63017","FA0010195","DAVZCCBZY"
"09/08/2023","ROUTINE INSPECTION","98%","UKRAFT CAFE AND SMOOTHIE EXCHANGE","14888 CLAYTON RD","CHESTERFIELD, MO 63017","FA0010195","DAH33BBA0"
"03/08/2023","ROUTINE INSPECTION","97%","UKRAFT CAFE AND SMOOTHIE EXCHANGE","14888 CLAYTON RD","CHESTERFIELD, MO 63017","FA0010195","DAWECA8EN"
"06/13/2022","ROUTINE INSPECTION","95%","UKRAFT CAFE AND SMOOTHIE EXCHANGE","14888 CLAYTON RD","CHESTERFIELD, MO 63017","FA0010195","DASLDZ5UY"
"09/20/2024","FOLLOW UP INSPECTION","100%","UKRAFT FOOD TRUCK","6121 N HANLEY RD","BERKELEY, MO 63134","FA0008672","DAZ8HIIKQ"
"09/17/2024","ROUTINE INSPECTION","90%","UKRAFT FOOD TRUCK","6121 N HANLEY RD","BERKELEY, MO 63134","FA0008672","DAUC4RLM0"
"10/26/2023","ROUTINE INSPECTION","98%","UKRAFT FOOD TRUCK","6121 N HANLEY RD","BERKELEY, MO 63134","FA0008672","DAWZ0C9R5"
"08/20/2022","ROUTINE INSPECTION","100%","UKRAFT FOOD TRUCK","6121 N HANLEY RD","BERKELEY, MO 63134","FA0008672","DA10O1T8L"
"02/07/2024","ROUTINE INSPECTION","97%","ULTIMATE GROCERY","8316 LACKLAND RD","SAINT LOUIS, MO 63114-5104","FA0003696","DAENFRKJW"
"08/28/2023","ROUTINE INSPECTION","97%","ULTIMATE GROCERY","8316 LACKLAND RD","SAINT LOUIS, MO 63114-5104","FA0003696","DAHXVI8T0"
"02/14/2022","ROUTINE INSPECTION","94%","ULTIMATE GROCERY","8316 LACKLAND RD","SAINT LOUIS, MO 63114-5104","FA0003696","DAV3GFAPL"
"12/19/2024","ROUTINE INSPECTION","100%","UMAMI COTTON CANDY EXPRESS","80 WEST COUNTY CENTER","SAINT LOUIS, MO 63131","FA0011073","DAR4LJJCP"
"05/31/2024","ROUTINE INSPECTION","100%","UMAMI COTTON CANDY EXPRESS","80 WEST COUNTY CENTER","SAINT LOUIS, MO 63131","FA0011073","DAVQH3XZH"
"11/29/2023","ROUTINE INSPECTION","100%","UMAMI COTTON CANDY EXPRESS","80 WEST COUNTY CENTER","SAINT LOUIS, MO 63131","FA0011073","DAVQFWU1N"
"11/01/2024","FOLLOW UP INSPECTION","100%","UMAMI SEASONS","6602 DELMAR BLVD","UNIVERSITY CITY, MO 63130","FA0011359","DA2SWLTY0"
"09/14/2024","ROUTINE INSPECTION","93%","UMAMI SEASONS","6602 DELMAR BLVD","UNIVERSITY CITY, MO 63130","FA0011359","DAALA4XM1"
"10/09/2024","ROUTINE INSPECTION","100%","UMSL - AFC SUSHI","1 UNIVERSITY BLVD","SAINT LOUIS, MO 63121","FA0007231","DAWO0NGW0"
"04/11/2024","ROUTINE INSPECTION","100%","UMSL - AFC SUSHI","1 UNIVERSITY BLVD","SAINT LOUIS, MO 63121","FA0007231","DA3IWF3PZ"
"12/13/2023","FOLLOW UP INSPECTION","99%","UMSL - AFC SUSHI","1 UNIVERSITY BLVD","SAINT LOUIS, MO 63121","FA0007231","DA1AN0ZJO"
"12/06/2023","ROUTINE INSPECTION","98%","UMSL - AFC SUSHI","1 UNIVERSITY BLVD","SAINT LOUIS, MO 63121","FA0007231","DAEITIHNC"
"05/12/2023","FOLLOW UP INSPECTION","91%","UMSL - AFC SUSHI","1 UNIVERSITY BLVD","SAINT LOUIS, MO 63121","FA0007231","DATNNGCSA"
"05/01/2023","ROUTINE INSPECTION","95%","UMSL - AFC SUSHI","1 UNIVERSITY BLVD","SAINT LOUIS, MO 63121","FA0007231","DAIXFFIMZ"
"11/09/2022","FOLLOW UP INSPECTION","99%","UMSL - AFC SUSHI","1 UNIVERSITY BLVD","SAINT LOUIS, MO 63121","FA0007231","DAFNS6LXX"
"10/25/2022","ROUTINE INSPECTION","90%","UMSL - AFC SUSHI","1 UNIVERSITY BLVD","SAINT LOUIS, MO 63121","FA0007231","DAUOOCPSK"
"08/26/2024","ROUTINE INSPECTION","96%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DAZ9P780X"
"06/13/2024","FOLLOW UP INSPECTION","97%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DA8KIFQED"
"06/03/2024","ROUTINE INSPECTION","90%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DA3FHSCCS"
"03/04/2024","ROUTINE INSPECTION","97%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DAXBPSLP3"
"11/01/2023","ROUTINE INSPECTION","91%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DA1OFWNYH"
"07/03/2023","FOLLOW UP INSPECTION","99%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DA9AWBPBD"
"06/21/2023","ROUTINE INSPECTION","91%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DAJ7I0WSF"
"02/02/2023","ROUTINE INSPECTION","83%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DAZIM90CD"
"06/28/2022","ROUTINE INSPECTION","99%","UNCLE BILLS PANCAKE HOUSE","14196 MANCHESTER RD","BALLWIN, MO 63011-4519","FA0003695","DA4UHOBLW"
"01/02/2025","ROUTINE INSPECTION","90%","UNCLE JULIO'S MEXICAN FROM SCRATCH","2011 S LINDBERGH BLVD","FRONTENAC, MO 63131","FA0008940","DAXY0MSZ0"
"08/02/2024","ROUTINE INSPECTION","99%","UNCLE JULIO'S MEXICAN FROM SCRATCH","2011 S LINDBERGH BLVD","FRONTENAC, MO 63131","FA0008940","DAXZAOGVN"
"04/29/2024","FOLLOW UP INSPECTION","99%","UNCLE JULIO'S MEXICAN FROM SCRATCH","2011 S LINDBERGH BLVD","FRONTENAC, MO 63131","FA0008940","DAQZYHGHC"
"03/26/2024","ROUTINE INSPECTION","96%","UNCLE JULIO'S MEXICAN FROM SCRATCH","2011 S LINDBERGH BLVD","FRONTENAC, MO 63131","FA0008940","DA8WB5RVJ"
"10/23/2023","2ND FOLLOW UP INSPECTION","100%","UNCLE JULIO'S MEXICAN FROM SCRATCH","2011 S LINDBERGH BLVD","FRONTENAC, MO 63131","FA0008940","DA5UF26DH"
"10/02/2023","FOLLOW UP INSPECTION","90%","UNCLE JULIO'S MEXICAN FROM SCRATCH","2011 S LINDBERGH BLVD","FRONTENAC, MO 63131","FA0008940","DAQQ0AQPK"
"09/20/2023","ROUTINE INSPECTION","93%","UNCLE JULIO'S MEXICAN FROM SCRATCH","2011 S LINDBERGH BLVD","FRONTENAC, MO 63131","FA0008940","DAXZ49MKH"
"06/16/2022","ROUTINE INSPECTION","100%","UNCLE JULIO'S MEXICAN FROM SCRATCH","2011 S LINDBERGH BLVD","FRONTENAC, MO 63131","FA0008940","DA0FGLNC0"
"08/13/2024","ROUTINE INSPECTION","99%","UNCLE LEO'S PIZZA DEN","9975 A LIN FERRY DR","SAINT LOUIS, MO 63123","FA0010676","DANFPN7UR"
"01/24/2024","ROUTINE INSPECTION","99%","UNCLE LEO'S PIZZA DEN","9975 A LIN FERRY DR","SAINT LOUIS, MO 63123","FA0010676","DAUOXL1NV"
"06/06/2024","ROUTINE INSPECTION","100%","UNDER THE SUN SNO CONE SHACK","8350 WATSON RD","SAINT LOUIS, MO 63119","FA0008951","DASXVAI2T"
"07/05/2023","FOLLOW UP INSPECTION","100%","UNDER THE SUN SNO CONE SHACK","8350 WATSON RD","SAINT LOUIS, MO 63119","FA0008951","DA2UKY963"
"06/21/2023","ROUTINE INSPECTION","96%","UNDER THE SUN SNO CONE SHACK","8350 WATSON RD","SAINT LOUIS, MO 63119","FA0008951","DAD0KP1JV"
"06/30/2022","FOLLOW UP INSPECTION","100%","UNDER THE SUN SNO CONE SHACK","8350 WATSON RD","SAINT LOUIS, MO 63119","FA0008951","DAJMGURMA"
"06/15/2022","ROUTINE INSPECTION","98%","UNDER THE SUN SNO CONE SHACK","8350 WATSON RD","SAINT LOUIS, MO 63119","FA0008951","DAYNSX9P6"
"07/08/2024","FOLLOW UP INSPECTION","100%","UNDER THE SUN SNO SHACK","2900 TELEGRAPH RD","SAINT LOUIS, MO 63125","FA0010792","DAMJ3N0DQ"
"06/26/2024","ROUTINE INSPECTION","95%","UNDER THE SUN SNO SHACK","2900 TELEGRAPH RD","SAINT LOUIS, MO 63125","FA0010792","DAC80M0VK"
"05/24/2023","ROUTINE INSPECTION","100%","UNDER THE SUN SNO SHACK","2900 TELEGRAPH RD","SAINT LOUIS, MO 63125","FA0010792","DA1GYCQN4"
"12/11/2023","ROUTINE INSPECTION","100%","UNDER THE SUN SNOW SHACK","11310 CONCORD VILLAGE AVE","SAINT LOUIS, MO 63123","FA0008542","DAY13YFWP"
"11/16/2022","ROUTINE INSPECTION","100%","UNDER THE SUN SNOW SHACK","11310 CONCORD VILLAGE AVE","SAINT LOUIS, MO 63123","FA0008542","DAFWLXTQQ"
"11/20/2024","ROUTINE INSPECTION","99%","UNIGROUP","1 PREMIER DR","FENTON, MO 63026","FA0008534","DAVHD3XZJ"
"05/23/2024","ROUTINE INSPECTION","98%","UNIGROUP","1 PREMIER DR","FENTON, MO 63026","FA0008534","DALKISNWL"
"11/22/2023","ROUTINE INSPECTION","100%","UNIGROUP","1 PREMIER DR","FENTON, MO 63026","FA0008534","DAEGVJMVG"
"05/22/2023","ROUTINE INSPECTION","99%","UNIGROUP","1 PREMIER DR","FENTON, MO 63026","FA0008534","DAVTOZI3V"
"12/06/2022","2ND FOLLOW UP INSPECTION","100%","UNIGROUP","1 PREMIER DR","FENTON, MO 63026","FA0008534","DA3STVCBC"
"11/30/2022","FOLLOW UP INSPECTION","93%","UNIGROUP","1 PREMIER DR","FENTON, MO 63026","FA0008534","DA7E1YJR5"
"11/21/2022","ROUTINE INSPECTION","90%","UNIGROUP","1 PREMIER DR","FENTON, MO 63026","FA0008534","DAUGHKSOU"
"10/22/2024","ROUTINE INSPECTION","97%","UNIQUE MART","9641 SAINT CHARLES ROCK RD","SAINT LOUIS, MO 63114-2636","FA0003693","DAR3HJ0IU"
"03/29/2024","ROUTINE INSPECTION","98%","UNIQUE MART","9641 SAINT CHARLES ROCK RD","SAINT LOUIS, MO 63114-2636","FA0003693","DAU3E1ZGY"
"05/30/2023","ROUTINE INSPECTION","99%","UNIQUE MART","9641 SAINT CHARLES ROCK RD","SAINT LOUIS, MO 63114-2636","FA0003693","DARYOF5LF"
"05/05/2022","ROUTINE INSPECTION","98%","UNIQUE MART","9641 SAINT CHARLES ROCK RD","SAINT LOUIS, MO 63114-2636","FA0003693","DALTKUZJY"
"11/25/2024","ROUTINE INSPECTION","100%","UNIQUE MART LIQUOR","9641 SAINT CHARLES ROCK RD","SAINT LOUIS, MO 63114","FA0011510","DA403CPXJ"
"08/02/2024","ROUTINE INSPECTION","100%","UNITED HEBREW CONGREGATION","13788 Conway RD","SAINT LOUIS, MO 63141","FA0008536","DAD09GYUI"
"03/09/2023","ROUTINE INSPECTION","100%","UNITED HEBREW CONGREGATION","13788 Conway RD","SAINT LOUIS, MO 63141","FA0008536","DALC5BBZE"
"03/18/2022","ROUTINE INSPECTION","100%","UNITED HEBREW CONGREGATION","13788 Conway RD","SAINT LOUIS, MO 63141","FA0008536","DATIOBAGW"
"10/10/2024","ROUTINE INSPECTION","97%","UNIVERSITY CITY SENIOR HIGH","7401 BALSON AVE","SAINT LOUIS, MO 63130","FA0003687","DAMRRG4FZ"
"01/12/2024","ROUTINE INSPECTION","99%","UNIVERSITY CITY SENIOR HIGH","7401 BALSON AVE","SAINT LOUIS, MO 63130","FA0003687","DA0OJO8R3"
"09/14/2023","ROUTINE INSPECTION","100%","UNIVERSITY CITY SENIOR HIGH","7401 BALSON AVE","SAINT LOUIS, MO 63130","FA0003687","DAYV6F243"
"03/14/2023","FOLLOW UP INSPECTION","100%","UNIVERSITY CITY SENIOR HIGH","7401 BALSON AVE","SAINT LOUIS, MO 63130","FA0003687","DAHUS2NDS"
"03/03/2023","ROUTINE INSPECTION","96%","UNIVERSITY CITY SENIOR HIGH","7401 BALSON AVE","SAINT LOUIS, MO 63130","FA0003687","DAD0L0SDL"
"10/06/2022","ROUTINE INSPECTION","98%","UNIVERSITY CITY SENIOR HIGH","7401 BALSON AVE","SAINT LOUIS, MO 63130","FA0003687","DASXLQHA9"
"04/14/2022","ROUTINE INSPECTION","99%","UNIVERSITY CITY SENIOR HIGH","7401 BALSON AVE","SAINT LOUIS, MO 63130","FA0003687","DAO6GYNWH"
"09/05/2024","FOLLOW UP INSPECTION","100%","UPTOWN LOUNGE STL","2549 WOODSON RD","OVERLAND, MO 63114","FA0011065","DAIAVVKGJ"
"08/27/2024","ROUTINE INSPECTION","96%","UPTOWN LOUNGE STL","2549 WOODSON RD","OVERLAND, MO 63114","FA0011065","DA0NJAODV"
"07/22/2024","ROUTINE INSPECTION","100%","URBAN AIR ADVENTURE PARKS","10990 SUNSET HILLS PLAZA","SAINT LOUIS, MO 63127","FA0010162","DA6WCZQLL"
"08/02/2023","ROUTINE INSPECTION","100%","URBAN AIR ADVENTURE PARKS","10990 SUNSET HILLS PLAZA","SAINT LOUIS, MO 63127","FA0010162","DAA5GHE86"
"12/09/2024","ROUTINE INSPECTION","100%","URBAN LEAGUE OF METROPOLITAN SAINT LOUIS","8960 JENNINGS STATION RD","SAINT LOUIS, MO 63136","FA0007012","DAXZN0AMS"
"11/01/2022","ROUTINE INSPECTION","100%","URBAN LEAGUE OF METROPOLITAN SAINT LOUIS","8960 JENNINGS STATION RD","SAINT LOUIS, MO 63136","FA0007012","DA2FPFYQV"
"09/18/2024","ROUTINE INSPECTION","99%","URSULINE ACADEMY","291 SAPPINGTON AVE","SAINT LOUIS, MO 63122","FA0009136","DAVYSQPFZ"
"03/18/2024","ROUTINE INSPECTION","100%","URSULINE ACADEMY","291 SAPPINGTON AVE","SAINT LOUIS, MO 63122","FA0009136","DAMTIHWJO"
"09/07/2023","ROUTINE INSPECTION","100%","URSULINE ACADEMY","291 SAPPINGTON AVE","SAINT LOUIS, MO 63122","FA0009136","DACRCOMHQ"
"03/06/2023","ROUTINE INSPECTION","100%","URSULINE ACADEMY","291 SAPPINGTON AVE","SAINT LOUIS, MO 63122","FA0009136","DACT4HL2D"
"09/21/2022","ROUTINE INSPECTION","98%","URSULINE ACADEMY","291 SAPPINGTON AVE","SAINT LOUIS, MO 63122","FA0009136","DA02RQXWT"
"03/23/2022","ROUTINE INSPECTION","100%","URSULINE ACADEMY","291 SAPPINGTON AVE","SAINT LOUIS, MO 63122","FA0009136","DACMUJK6B"
"10/30/2024","ROUTINE INSPECTION","98%","US FOOD LIQUOR","3167 ASHBY RD","SAINT ANN, MO 63074","FA0010159","DAG9OB3TM"
"01/20/2023","ROUTINE INSPECTION","99%","US FOOD LIQUOR","3167 ASHBY RD","SAINT ANN, MO 63074","FA0010159","DAPEGK4XZ"
"02/22/2022","ROUTINE INSPECTION","98%","US FOOD LIQUOR","3167 ASHBY RD","SAINT ANN, MO 63074","FA0010159","DAPGSMPSW"
"09/09/2024","ROUTINE INSPECTION","100%","UTHOFF VALLEY ELEMENTARY SCHOOL","1600 UTHOFF DR","FENTON, MO 63026","FA0003685","DAGNP0ASW"
"03/12/2024","ROUTINE INSPECTION","100%","UTHOFF VALLEY ELEMENTARY SCHOOL","1600 UTHOFF DR","FENTON, MO 63026","FA0003685","DAYSZFGWY"
"09/19/2023","ROUTINE INSPECTION","99%","UTHOFF VALLEY ELEMENTARY SCHOOL","1600 UTHOFF DR","FENTON, MO 63026","FA0003685","DAXAKNJD4"
"02/21/2023","ROUTINE INSPECTION","100%","UTHOFF VALLEY ELEMENTARY SCHOOL","1600 UTHOFF DR","FENTON, MO 63026","FA0003685","DA0H2TQU7"
"10/10/2022","ROUTINE INSPECTION","100%","UTHOFF VALLEY ELEMENTARY SCHOOL","1600 UTHOFF DR","FENTON, MO 63026","FA0003685","DAXTW00VR"
"03/30/2022","ROUTINE INSPECTION","99%","UTHOFF VALLEY ELEMENTARY SCHOOL","1600 UTHOFF DR","FENTON, MO 63026","FA0003685","DASPP6AER"
"10/28/2024","FOLLOW UP INSPECTION","97%","V.F.W. POST #6274","115 MIMOSA LN","BALLWIN, MO 63011-3076","FA0005793","DAVLV00FQ"
"10/15/2024","ROUTINE INSPECTION","92%","V.F.W. POST #6274","115 MIMOSA LN","BALLWIN, MO 63011-3076","FA0005793","DACVVI2HN"
"08/17/2023","FOLLOW UP INSPECTION","97%","V.F.W. POST #6274","115 MIMOSA LN","BALLWIN, MO 63011-3076","FA0005793","DAZJQ6U6G"
"07/31/2023","ROUTINE INSPECTION","92%","V.F.W. POST #6274","115 MIMOSA LN","BALLWIN, MO 63011-3076","FA0005793","DADGFGD1Y"
"10/09/2024","ROUTINE INSPECTION","97%","VAILS BROTHERS WINGS & TENDERS","2308 N HIGHWAY 67","FLORISSANT, MO 63033","FA0011569","DAFW0KPZO"
"09/17/2024","ROUTINE INSPECTION","95%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DANIVELYF"
"05/07/2024","2ND FOLLOW UP INSPECTION","90%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DAPTOWZLU"
"04/22/2024","FOLLOW UP INSPECTION","90%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DAVHUBR8E"
"04/12/2024","ROUTINE INSPECTION","91%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DA7ABUWWL"
"12/28/2023","2ND FOLLOW UP INSPECTION","93%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DAIIRUDFA"
"11/21/2023","FOLLOW UP INSPECTION","93%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DAO0AWQJQ"
"11/01/2023","ROUTINE INSPECTION","93%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DAC33NBSZ"
"06/15/2023","ROUTINE INSPECTION","90%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DAKWARKC5"
"07/14/2022","ROUTINE INSPECTION","97%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DAAZDD8RF"
"03/17/2022","ROUTINE INSPECTION","95%","VALLARTA MEXICAN RESTAURANT","16461 VILLAGE PLAZA VIEW DR","BALLWIN, MO 63011-4913","FA0003683","DA2WL0G1K"
"08/15/2024","ROUTINE INSPECTION","100%","VALLEY BEER AND BRATS","18521 OUTLET BLVD","CHESTERFIELD, MO 63005","FA0007595","DAQB2QM8U"
"11/16/2023","ROUTINE INSPECTION","98%","VALLEY BEER AND BRATS","18521 OUTLET BLVD","CHESTERFIELD, MO 63005","FA0007595","DACOCTHGD"
"07/20/2022","ROUTINE INSPECTION","100%","VALLEY BEER AND BRATS","18521 OUTLET BLVD","CHESTERFIELD, MO 63005","FA0007595","DAK037VBI"
"12/31/2024","FOLLOW UP INSPECTION","100%","VALLEY CLUB HOUSE","1703 DUNN RD","FLORISSANT, MO 63033-6100","FA0005794","DAYX5TPBC"
"12/06/2024","ROUTINE INSPECTION","92%","VALLEY CLUB HOUSE","1703 DUNN RD","FLORISSANT, MO 63033-6100","FA0005794","DAUTTVFEX"
"12/20/2023","ROUTINE INSPECTION","91%","VALLEY CLUB HOUSE","1703 DUNN RD","FLORISSANT, MO 63033-6100","FA0005794","DAQZKJJQL"
"04/15/2022","ROUTINE INSPECTION","96%","VALLEY CLUB HOUSE","1703 DUNN RD","FLORISSANT, MO 63033-6100","FA0005794","DAFT4E2U2"
"08/15/2024","ROUTINE INSPECTION","99%","VALLEY COMMISSARY","18521 OUTLETS BLVD.","CHESTERFIELD, MO 63005","FA0008007","DAPP6S15K"
"11/16/2023","ROUTINE INSPECTION","97%","VALLEY COMMISSARY","18521 OUTLETS BLVD.","CHESTERFIELD, MO 63005","FA0008007","DAIHLAG7B"
"07/20/2022","ROUTINE INSPECTION","100%","VALLEY COMMISSARY","18521 OUTLETS BLVD.","CHESTERFIELD, MO 63005","FA0008007","DAXIDVNF5"
"08/15/2024","ROUTINE INSPECTION","100%","VALLEY FUNNEL CAKE","18521 OUTLETS BLVD","CHESTERFIELD, MO 63005","FA0008005","DAKGNB1KZ"
"11/16/2023","ROUTINE INSPECTION","98%","VALLEY FUNNEL CAKE","18521 OUTLETS BLVD","CHESTERFIELD, MO 63005","FA0008005","DA0G21FG3"
"07/20/2022","ROUTINE INSPECTION","100%","VALLEY FUNNEL CAKE","18521 OUTLETS BLVD","CHESTERFIELD, MO 63005","FA0008005","DABKWYJBE"
"08/15/2024","ROUTINE INSPECTION","100%","VALLEY KETTLE","18521 OUTLETS BLVD","CHESTERFIELD, MO 63005","FA0008006","DAPBE6KXO"
