"date","inspection_type","score","facility_name","address1","address2","facility_id","inspection_id_tag"
"04/10/2023","2ND FOLLOW UP INSPECTION","100%","NORDSTROM","1453 SAINT LOUIS GALLERIA","SAINT LOUIS, MO 63117","FA0001339","DAVLVHZZY"
"03/27/2023","FOLLOW UP INSPECTION","96%","NORDSTROM","1453 SAINT LOUIS GALLERIA","SAINT LOUIS, MO 63117","FA0001339","DA1R64ACN"
"03/16/2023","ROUTINE INSPECTION","96%","NORDSTROM","1453 SAINT LOUIS GALLERIA","SAINT LOUIS, MO 63117","FA0001339","DAIXQNK0J"
"10/19/2022","ROUTINE INSPECTION","98%","NORDSTROM","1453 SAINT LOUIS GALLERIA","SAINT LOUIS, MO 63117","FA0001339","DAC1EW0NL"
"04/18/2022","3RD FOLLOW UP INSPECTION","100%","NORDSTROM","1453 SAINT LOUIS GALLERIA","SAINT LOUIS, MO 63117","FA0001339","DAX0LPU5O"
"03/31/2022","2ND FOLLOW UP INSPECTION","95%","NORDSTROM","1453 SAINT LOUIS GALLERIA","SAINT LOUIS, MO 63117","FA0001339","DAJBT8RIJ"
"03/21/2022","FOLLOW UP INSPECTION","95%","NORDSTROM","1453 SAINT LOUIS GALLERIA","SAINT LOUIS, MO 63117","FA0001339","DA1AI2VV0"
"03/09/2022","ROUTINE INSPECTION","95%","NORDSTROM","1453 SAINT LOUIS GALLERIA","SAINT LOUIS, MO 63117","FA0001339","DAPLWZLWQ"
"10/24/2024","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAFSTGQ7P"
"02/21/2024","FOLLOW UP INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAAKGQGNP"
"02/07/2024","ROUTINE INSPECTION","94%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DATVLQUOB"
"08/30/2023","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DABW8LCK7"
"08/30/2023","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAEPNCIWQ"
"10/25/2024","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAEEEU16P"
"02/07/2024","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DA90K0OGS"
"10/27/2023","ROUTINE INSPECTION","99%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAMWGORMH"
"10/24/2024","ROUTINE INSPECTION","99%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAZXLM1HM"
"02/21/2024","FOLLOW UP INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAFG19THG"
"02/07/2024","ROUTINE INSPECTION","93%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAKDCPU4N"
"08/30/2023","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAL0GCVTE"
"10/24/2024","ROUTINE INSPECTION","98%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DA4JQDAHX"
"02/21/2024","ROUTINE INSPECTION","98%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DA9NIBYIP"
"02/07/2024","ROUTINE INSPECTION","90%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAVUO8Y2D"
"10/27/2023","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DA0XTRD2A"
"10/24/2024","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAR0R45P7"
"02/21/2024","FOLLOW UP INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAZWBPOCS"
"02/07/2024","ROUTINE INSPECTION","94%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DA5Y0BYWW"
"08/30/2023","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DANHVWKHN"
"10/24/2024","ROUTINE INSPECTION","99%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAUXTI7RA"
"02/21/2024","FOLLOW UP INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DA4HAGPVG"
"02/07/2024","ROUTINE INSPECTION","93%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAQLVUKKA"
"09/12/2023","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DA2U0NT0Q"
"10/24/2024","ROUTINE INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAYJMG7LI"
"02/21/2024","FOLLOW UP INSPECTION","100%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DANXB8SBB"
"02/07/2024","ROUTINE INSPECTION","94%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DAKLC6HES"
"08/30/2023","ROUTINE INSPECTION","99%","NORTHSIDE VILLAGE","6985 SNOW WAY DR","SAINT LOUIS, MO 63130","FA0010951","DA6C5W08K"
"05/17/2024","FOLLOW UP INSPECTION","96%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DAHXCTSPR"
"05/07/2024","ROUTINE INSPECTION","94%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DAT0Y5RVP"
"06/12/2023","3RD FOLLOW UP INSPECTION","100%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DAMHJTHDY"
"06/02/2023","2ND FOLLOW UP INSPECTION","95%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DAPUPBB7N"
"05/22/2023","FOLLOW UP INSPECTION","91%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DAY7EHTWY"
"05/10/2023","ROUTINE INSPECTION","93%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DASDRHAUJ"
"04/19/2022","ROUTINE INSPECTION","100%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DA7K300XO"
"06/11/2024","ROUTINE INSPECTION","100%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DAZEUXZKG"
"06/27/2023","ROUTINE INSPECTION","96%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DAMRGJE0D"
"07/08/2022","ROUTINE INSPECTION","100%","NORWOOD HILLS COUNTRY CLUB","1 NORWOOD HLLS CNTRY CLB DR","SAINT LOUIS, MO 63121-1550","FA0001983","DAIDHIUY0"
"11/07/2024","ROUTINE INSPECTION","100%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DABJLLWG0"
"06/14/2024","ROUTINE INSPECTION","94%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DAZEBQYCM"
"08/03/2023","ROUTINE INSPECTION","96%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DASJZALEM"
"03/01/2023","ROUTINE INSPECTION","99%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DACKSXO0D"
"05/13/2022","ROUTINE INSPECTION","100%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DAFMS5ZCX"
"06/21/2023","ROUTINE INSPECTION","100%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DAB3VPOTT"
"06/15/2022","ROUTINE INSPECTION","100%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DAPN0MDCK"
"06/14/2024","ROUTINE INSPECTION","97%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DA2QQARUY"
"06/21/2023","ROUTINE INSPECTION","100%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DA5PROABY"
"06/15/2022","ROUTINE INSPECTION","100%","OLD WARSON COUNTRY CLUB","9841 OLD WARSON RD","SAINT LOUIS, MO 63124-1027","FA0003431","DAV8YJA1L"
"01/12/2024","ROUTINE INSPECTION","100%","OLIVE MART","12915 OLIVE ARCADE PLZ","SAINT LOUIS, MO 63141-6149","FA0003430","DAGNQPRAG"
"07/06/2023","ROUTINE INSPECTION","100%","OLIVE MART","12915 OLIVE ARCADE PLZ","SAINT LOUIS, MO 63141-6149","FA0003430","DABC6BS3V"
"07/06/2023","ROUTINE INSPECTION","100%","OLIVE MART","12915 OLIVE ARCADE PLZ","SAINT LOUIS, MO 63141-6149","FA0003430","DASNT5KOA"
"07/21/2022","ROUTINE INSPECTION","100%","OLIVE MART","12915 OLIVE ARCADE PLZ","SAINT LOUIS, MO 63141-6149","FA0003430","DA0Y0DXQT"
"01/12/2024","ROUTINE INSPECTION","100%","OLIVE MART","12915 OLIVE ARCADE PLZ","SAINT LOUIS, MO 63141-6149","FA0003430","DAAILAGFY"
"07/11/2023","ROUTINE INSPECTION","100%","OLIVE MART","12915 OLIVE ARCADE PLZ","SAINT LOUIS, MO 63141-6149","FA0003430","DA9ZFQ6ZQ"
"07/10/2023","ROUTINE INSPECTION","100%","OLIVE MART","12915 OLIVE ARCADE PLZ","SAINT LOUIS, MO 63141-6149","FA0003430","DAVS3IXBH"
"07/21/2022","ROUTINE INSPECTION","100%","OLIVE MART","12915 OLIVE ARCADE PLZ","SAINT LOUIS, MO 63141-6149","FA0003430","DATSUJ4AG"
"12/13/2024","ROUTINE INSPECTION","100%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAOKDZR40"
"06/21/2024","FOLLOW UP INSPECTION","100%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAP2J0OQ0"
"06/10/2024","ROUTINE INSPECTION","97%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAGESKVYH"
"10/23/2023","ROUTINE INSPECTION","98%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAZOLLQ85"
"03/09/2023","ROUTINE INSPECTION","100%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAJYFGXU0"
"03/10/2022","ROUTINE INSPECTION","99%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DA0RV3MX0"
"12/13/2024","ROUTINE INSPECTION","97%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAAMEYGJB"
"06/10/2024","ROUTINE INSPECTION","98%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAHQZDUIK"
"10/23/2023","ROUTINE INSPECTION","100%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DADVTEL04"
"03/03/2023","ROUTINE INSPECTION","98%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DATVFT0VN"
"09/15/2022","ROUTINE INSPECTION","98%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAKKDEWYQ"
"03/10/2022","ROUTINE INSPECTION","98%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAN1KQTPP"
"12/03/2024","ROUTINE INSPECTION","97%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DANSPZSBO"
"10/31/2024","ROUTINE INSPECTION","98%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAVFJ2RP1"
"10/15/2024","ROUTINE INSPECTION","97%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAYHCWWYB"
"06/10/2024","ROUTINE INSPECTION","97%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DADGMMM0F"
"12/14/2023","ROUTINE INSPECTION","95%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAQEHIEVH"
"07/21/2023","ROUTINE INSPECTION","99%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAR2Q2RFA"
"03/21/2023","ROUTINE INSPECTION","99%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DADWROLTS"
"11/17/2022","ROUTINE INSPECTION","99%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAUZCBXIM"
"07/20/2022","ROUTINE INSPECTION","94%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DASRXVQ2E"
"03/10/2022","ROUTINE INSPECTION","96%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAGO7DO6X"
"06/10/2024","ROUTINE INSPECTION","98%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DAVQPXUR1"
"03/03/2023","ROUTINE INSPECTION","99%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DASXILJKH"
"03/10/2022","ROUTINE INSPECTION","99%","OLIVE SUPERMARKET","8041 OLIVE BLVD","SAINT LOUIS, MO 63130","FA0002058","DANMPS3CH"
"11/19/2024","FOLLOW UP INSPECTION","98%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAO4SXSAS"
"11/06/2024","ROUTINE INSPECTION","99%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAD6UJGVC"
"12/22/2023","ROUTINE INSPECTION","96%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DA08QGQNL"
"06/12/2023","ROUTINE INSPECTION","90%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DA968QASW"
"02/15/2023","FOLLOW UP INSPECTION","100%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAT5YFTW7"
"01/13/2023","FOLLOW UP INSPECTION","100%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAJKPJI6B"
"12/12/2022","FOLLOW UP INSPECTION","96%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAIK9WGG0"
"11/30/2022","ROUTINE INSPECTION","92%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAQARCBP7"
"11/06/2024","ROUTINE INSPECTION","100%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAQAXM1ML"
"12/22/2023","ROUTINE INSPECTION","99%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAI3R070W"
"11/30/2022","ROUTINE INSPECTION","100%","OLIVETTE STATION","9680 OLIVE BLVD","OLIVETTE, MO 63132","FA0010570","DAUOQMF1Z"
"11/15/2024","ROUTINE INSPECTION","99%","OMALLEYS MARKET","9820 LACKLAND RD","OVERLAND, MO 63114","FA0011117","DAA2JDY2V"
"05/15/2024","FOLLOW UP INSPECTION","100%","OMALLEYS MARKET","9820 LACKLAND RD","OVERLAND, MO 63114","FA0011117","DARZLQYCY"
"05/06/2024","ROUTINE INSPECTION","95%","OMALLEYS MARKET","9820 LACKLAND RD","OVERLAND, MO 63114","FA0011117","DA0XVQJXJ"
"11/15/2024","ROUTINE INSPECTION","100%","OMALLEYS MARKET","9820 LACKLAND RD","OVERLAND, MO 63114","FA0011117","DAZWX0DDI"
"05/06/2024","ROUTINE INSPECTION","98%","OMALLEYS MARKET","9820 LACKLAND RD","OVERLAND, MO 63114","FA0011117","DAFJXNEJA"
"09/23/2024","ROUTINE INSPECTION","98%","ONE STOP BP","10901 MANCHESTER RD","KIRKWOOD, MO 63122","FA0011558","DAARTEUVC"
"09/23/2024","ROUTINE INSPECTION","100%","ONE STOP BP","10901 MANCHESTER RD","KIRKWOOD, MO 63122","FA0011558","DA2WYKPSV"
"04/23/2024","ROUTINE INSPECTION","96%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAMH0XLLG"
"05/02/2023","ROUTINE INSPECTION","98%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAQKKZYZH"
"04/27/2022","ROUTINE INSPECTION","97%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAMO4KS2I"
"04/23/2024","ROUTINE INSPECTION","97%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAQIDGHXI"
"05/02/2023","ROUTINE INSPECTION","96%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DA5GIDTX7"
"04/27/2022","ROUTINE INSPECTION","99%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAK79JVQD"
"01/02/2025","ROUTINE INSPECTION","97%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DADW50ZKD"
"06/26/2024","ROUTINE INSPECTION","98%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAV8A1MQ8"
"01/30/2024","ROUTINE INSPECTION","94%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAD32FL39"
"08/21/2023","FOLLOW UP INSPECTION","100%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAMPO6CZQ"
"08/02/2023","ROUTINE INSPECTION","91%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAKU61RVW"
"02/01/2023","ROUTINE INSPECTION","94%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DACHLCFPT"
"12/07/2022","ROUTINE INSPECTION","100%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DA6CG0391"
"04/27/2022","ROUTINE INSPECTION","100%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DABHYWJDO"
"01/02/2025","ROUTINE INSPECTION","98%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAI2RUE0J"
"06/13/2024","ROUTINE INSPECTION","98%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAJOCHIK6"
"01/04/2024","ROUTINE INSPECTION","95%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAS9EWCUM"
"06/21/2023","ROUTINE INSPECTION","96%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DA0DCHDSM"
"12/07/2022","ROUTINE INSPECTION","99%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAKR89SFB"
"04/27/2022","ROUTINE INSPECTION","100%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAF90FVLI"
"01/02/2025","ROUTINE INSPECTION","99%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DABLSHWXB"
"08/26/2024","ROUTINE INSPECTION","99%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAAL0ION0"
"05/23/2024","ROUTINE INSPECTION","98%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAT2GDV0L"
"02/26/2024","ROUTINE INSPECTION","99%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAK8EMD32"
"10/25/2023","ROUTINE INSPECTION","97%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAZ8AVX0V"
"06/21/2023","ROUTINE INSPECTION","94%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAU36XX0T"
"02/01/2023","ROUTINE INSPECTION","86%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DACW6SEU1"
"12/07/2022","ROUTINE INSPECTION","99%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DAGPHL2MH"
"04/27/2022","ROUTINE INSPECTION","98%","PAN-ASIA MARKET II LLC","14246 MANCHESTER RD","MANCHESTER, MO 63011","FA0007496","DABMQ3ZFD"
"03/22/2024","ROUTINE INSPECTION","96%","PARADISE VALLEY GOLF & COUNTRY CLUB","1055 LOCHMOOR DR","HIGH RIDGE, MO 63049","FA0007831","DAPK9G1LK"
"03/31/2023","ROUTINE INSPECTION","97%","PARADISE VALLEY GOLF & COUNTRY CLUB","1055 LOCHMOOR DR","HIGH RIDGE, MO 63049","FA0007831","DAF3WCQ7O"
"03/22/2024","ROUTINE INSPECTION","93%","PARADISE VALLEY GOLF & COUNTRY CLUB","1055 LOCHMOOR DR","HIGH RIDGE, MO 63049","FA0007831","DANIYDLH5"
"03/31/2023","ROUTINE INSPECTION","98%","PARADISE VALLEY GOLF & COUNTRY CLUB","1055 LOCHMOOR DR","HIGH RIDGE, MO 63049","FA0007831","DAYZ1M5PY"
"09/25/2024","FOLLOW UP INSPECTION","100%","PARK N SHOP","8886 JENNINGS STATION RD","SAINT LOUIS, MO 63136-6315","FA0001482","DALEBD1FO"
"09/18/2024","ROUTINE INSPECTION","93%","PARK N SHOP","8886 JENNINGS STATION RD","SAINT LOUIS, MO 63136-6315","FA0001482","DATMD7ETD"
"10/11/2023","ROUTINE INSPECTION","98%","PARK N SHOP","8886 JENNINGS STATION RD","SAINT LOUIS, MO 63136-6315","FA0001482","DA6QHC8FX"
"10/17/2022","ROUTINE INSPECTION","100%","PARK N SHOP","8886 JENNINGS STATION RD","SAINT LOUIS, MO 63136-6315","FA0001482","DAI5VVKTO"
"09/18/2024","ROUTINE INSPECTION","98%","PARK N SHOP","8886 JENNINGS STATION RD","SAINT LOUIS, MO 63136-6315","FA0001482","DAEAHD3A0"
"10/11/2023","ROUTINE INSPECTION","100%","PARK N SHOP","8886 JENNINGS STATION RD","SAINT LOUIS, MO 63136-6315","FA0001482","DAHOE0TUS"
"10/12/2022","ROUTINE INSPECTION","100%","PARK N SHOP","8886 JENNINGS STATION RD","SAINT LOUIS, MO 63136-6315","FA0001482","DAKIYX0U7"
"02/06/2024","ROUTINE INSPECTION","100%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DAC3YK1PS"
"06/20/2023","ROUTINE INSPECTION","100%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DAWZWNACT"
"01/19/2023","ROUTINE INSPECTION","100%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DAOUL5VLR"
"05/26/2022","3RD FOLLOW UP INSPECTION","100%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DA2GGDWWF"
"05/03/2022","2ND FOLLOW UP INSPECTION","94%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DAXZ0RG0F"
"04/14/2022","FOLLOW UP INSPECTION","94%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DAA6QZ0UI"
"03/17/2022","ROUTINE INSPECTION","90%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DAMTZNOYZ"
"02/06/2024","ROUTINE INSPECTION","100%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DABBF031S"
"01/19/2023","ROUTINE INSPECTION","100%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DAU2TVRLX"
"03/17/2022","ROUTINE INSPECTION","99%","PARKER BP GAS INC. DBA GAS MART 33","12095 BENHAM RD","SAINT LOUIS, MO 63138","FA0007999","DAHJ0Y65B"
"09/09/2024","FOLLOW UP INSPECTION","94%","PARKWAY FUELS. INC.","909 CHESTERFIELD PARKWAY","CHESTERFIELD, MO 63017","FA0007340","DAQVANNVN"
"08/27/2024","ROUTINE INSPECTION","90%","PARKWAY FUELS. INC.","909 CHESTERFIELD PARKWAY","CHESTERFIELD, MO 63017","FA0007340","DAHRCQQLA"
"07/12/2023","ROUTINE INSPECTION","92%","PARKWAY FUELS. INC.","909 CHESTERFIELD PARKWAY","CHESTERFIELD, MO 63017","FA0007340","DAWAJV2ZI"
"06/01/2022","ROUTINE INSPECTION","95%","PARKWAY FUELS. INC.","909 CHESTERFIELD PARKWAY","CHESTERFIELD, MO 63017","FA0007340","DAH6SUC10"
